MonsoonOP	WarehouseLocator	Quantity	SKU
d	W  -A-B -004-001-2146	1	mon0000774384
d	W  -A-B -005-001-277	1	mon0000742159
d	W  -A-B -005-001-310	1	mon0000304471
d	W  -A-B -005-001-1273	1	mon0000321701
d	W  -A-B -005-001-1801	1	mon0001116507
d	W  -A-B -005-001-1952	1	mon0001142223
d	W  -A-B -005-001-1961	1	mon0001142226
d	W  -A-B -005-001-1979	1	mon0001142237
d	W  -A-B -005-001-2040	1	mon0001149053
d	W  -A-B -005-001-2051	1	mon0001149058
d	W  -A-B -005-001-2098	1	mon0001149088
d	W  -A-B -005-001-2106	1	mon0001149095
d	W  -A-B -005-001-2123	1	mon0001149109
d	W  -A-B -005-001-2137	1	mon0001149119
d	W  -A-B -005-001-2141	1	mon0001149122
d	W  -A-B -005-001-2144	1	mon0001149125
d	W  -A-B -005-001-2158	1	mon0001149133
d	W  -A-B -005-001-2167	1	mon0000503086
d	W  -A-B -005-001-2177	1	mon0000558150
d	W  -A-B -005-001-2183	1	mon0000531007
d	W  -A-B -005-001-2201	1	mon0000510060
d	W  -A-B -005-001-2206	1	mon0001181859
d	W  -A-B -005-001-2224	1	mon0000474654
d	W  -A-B -005-001-2233	1	mon0001181880
d	W  -A-B -005-001-2234	1	mon0001181881
d	W  -A-B -005-001-2235	1	mon0000309801
d	W  -A-B -005-001-2254	1	mon0000509344
d	W  -A-B -005-001-2282	1	mon0000842603
d	W  -A-B -005-001-2285	1	mon0001188721
d	W  -A-B -005-001-2286	1	mon0001150418
d	W  -A-B -005-001-2290	1	mon0001211117
d	W  -A-B -005-001-2291	1	mon0001200070
d	W  -A-B -005-001-2294	1	mon0000765430
d	W  -A-B -005-001-2295	1	mon0001211119
d	W  -A-B -005-001-2301	1	mon0001211134
d	W  -A-B -005-001-2304	1	mon0001211137
d	W  -A-B -005-001-2332	1	mon0001211146
d	W  -A-B -005-001-2334	1	mon0000304313
d	W  -A-B -005-001-2353	1	mon0001211157
d	W  -A-B -005-001-2355	1	mon0001211158
d	W  -A-B -005-001-2367	1	mon0000323787
d	W  -A-B -005-001-2368	1	mon0001211165
d	W  -A-B -005-001-2387	1	mon0000405762
d	W  -A-B -005-001-2388	1	mon0000473648
d	W  -A-B -005-001-2398	1	mon0001229210
d	W  -A-B -005-001-2409	1	mon0001229215
d	W  -A-B -005-001-2415	1	mon0001229220
d	W  -A-B -005-001-2421	1	mon0000307583
d	W  -A-B -005-001-2422	1	mon0001229223
d	W  -A-B -006-001-969	1	mon0000333829
d	W  -A-B -006-001-985	1	mon0000365678
d	W  -A-B -006-001-1207	1	mon0000978795
d	W  -A-B -006-001-1211	1	mon0000978795
d	W  -A-B -006-001-1730	1	mon0001094298
d	W  -A-B -006-001-1830	1	mon0000604737
d	W  -A-B -006-001-1885	1	mon0001116630
d	W  -A-B -006-001-1943	1	mon0001116670
d	W  -A-B -006-001-1944	1	mon0001116671
d	W  -A-B -006-001-1949	1	mon0001094016
d	W  -A-B -006-001-1986	1	mon0001116702
d	W  -A-B -006-001-1988	1	mon0000847490
d	W  -A-B -006-001-2004	1	mon0001142250
d	W  -A-B -006-001-2019	1	mon0001142265
d	W  -A-B -006-001-2055	1	mon0000674482
d	W  -A-B -006-001-2075	1	mon0001142296
d	W  -A-B -006-001-2079	1	mon0001142299
d	W  -A-B -006-001-2105	1	mon0000480171
d	W  -A-B -006-001-2117	1	mon0001149152
d	W  -A-B -006-001-2140	1	mon0000470740
d	W  -A-B -006-001-2216	45	mon0001181281
d	W  -A-B -006-001-2220	1	mon0000461331
d	W  -A-B -006-001-2223	1	mon0001214934
d	W  -A-B -006-001-2229	1	mon0001214937
d	W  -A-B -006-001-2237	1	mon0001214942
d	W  -A-B -006-001-2240	1	mon0001214945
d	W  -A-B -006-001-2254	1	mon0001214951
d	W  -A-B -006-001-2259	1	mon0000900829
d	W  -A-B -006-001-2263	1	mon0001214955
d	W  -A-B -006-001-2268	1	mon0000771871
d	W  -A-B -006-001-2273	1	mon0001214962
d	W  -A-B -006-001-2276	1	mon0001214965
d	W  -A-B -006-001-2277	1	mon0001214966
d	W  -A-B -006-001-2294	1	mon0001214980
d	W  -A-B -006-001-2295	1	mon0000363620
d	W  -A-B -007-001-487	1	mon0000307015
d	W  -A-B -007-001-721	1	mon0000357308
d	W  -A-B -007-001-770	1	mon0000330133
d	W  -A-B -007-001-780	1	mon0000383446
d	W  -A-B -007-001-782	1	mon0000379168
d	W  -A-B -007-001-784	1	mon0000795404
d	W  -A-B -007-001-1308	1	mon0000877321
d	W  -A-B -007-001-1736	1	mon0001023447
d	W  -A-B -007-001-1751	1	mon0001094457
d	W  -A-B -007-001-1798	1	mon0001114526
d	W  -A-B -007-001-1946	1	mon0001142040
d	W  -A-B -007-001-1966	1	mon0001124267
d	W  -A-B -007-001-1993	1	mon0001142372
d	W  -A-B -007-001-2144	1	mon0000404045
d	W  -A-B -007-001-2149	1	mon0000821533
d	W  -A-B -007-001-2152	1	mon0001097564
d	W  -A-B -007-001-2156	1	mon0001181803
d	W  -A-B -007-001-2159	1	mon0001140534
d	W  -A-B -007-001-2175	1	mon0000587852
d	W  -A-B -007-001-2178	1	mon0000548436
d	W  -A-B -007-001-2182	1	mon0001181811
d	W  -A-B -007-001-2193	1	mon0000360390
d	W  -A-B -007-001-2194	1	mon0000816322
d	W  -A-B -007-001-2195	1	mon0001181816
d	W  -A-B -007-001-2204	1	mon0001181820
d	W  -A-B -007-001-2208	1	mon0001181833
d	W  -A-B -007-001-2211	1	mon0001181836
d	W  -A-B -007-001-2217	1	mon0001139464
d	W  -A-B -007-001-2221	1	mon0001014459
d	W  -A-B -007-001-2240	1	mon0001210875
d	W  -A-B -007-001-2243	1	mon0001210876
d	W  -A-B -007-001-2247	1	mon0001210878
d	W  -A-B -007-001-2256	1	mon0001210881
d	W  -A-B -007-001-2266	1	mon0000492011
d	W  -A-B -007-001-2275	1	mon0001210886
d	W  -A-B -007-001-2288	1	mon0001210889
d	W  -A-B -007-001-2299	1	mon0001035856
d	W  -A-B -007-001-2329	1	mon0000679434
d	W  -A-B -007-001-2338	1	mon0001230361
d	W  -A-B -007-001-2341	1	mon0000587985
d	W  -A-B -007-001-2345	1	mon0001185301
d	W  -A-B -007-001-2352	1	mon0001230365
d	W  -A-B -007-001-2355	1	mon0001230366
d	W  -A-B -007-001-2357	1	mon0001181183
d	W  -A-B -007-001-2359	1	mon0001032129
d	W  -A-B -007-001-2362	1	mon0001230368
d	W  -A-B -007-001-2364	1	mon0001230370
d	W  -A-B -007-001-2368	1	mon0001230372
d	W  -A-B -007-001-2369	1	mon0001230373
d	W  -A-B -007-001-2373	1	mon0000349742
d	W  -A-B -008-001-119	1	mon0000359858
d	W  -A-B -008-001-636	1	mon0000325752
d	W  -A-B -008-001-1127	1	mon0000342917
d	W  -A-B -008-001-1349	1	mon0000791033
d	W  -A-B -008-001-1489	1	mon0001105508
d	W  -A-B -008-001-1636	1	mon0001146445
d	W  -A-B -008-001-1662	1	mon0001146460
d	W  -A-B -008-001-1665	1	mon0001146462
d	W  -A-B -008-001-1677	1	mon0000362523
d	W  -A-B -008-001-1704	1	mon0001124216
d	W  -A-B -008-001-1843	1	mon0001181763
d	W  -A-B -008-001-1863	1	mon0001181774
d	W  -A-B -008-001-1870	1	mon0001181779
d	W  -A-B -008-001-1881	1	mon0000364703
d	W  -A-B -008-001-1887	1	mon0000740995
d	W  -A-B -008-001-1890	1	mon0001181297
d	W  -A-B -008-001-1898	1	mon0001181795
d	W  -A-B -008-001-1899	1	mon0001181796
d	W  -A-B -008-001-1900	1	mon0001181797
d	W  -A-B -008-001-1902	1	mon0001181798
d	W  -A-B -008-001-1910	1	mon0000398740
d	W  -A-B -008-001-1917	1	mon0001213754
d	W  -A-B -008-001-1919	1	mon0001213756
d	W  -A-B -008-001-1921	1	mon0001213757
d	W  -A-B -008-001-1927	1	mon0001213760
d	W  -A-B -008-001-1995	1	mon0001213809
d	W  -A-B -008-001-2000	1	mon0001229229
d	W  -A-B -008-001-2016	1	mon0001229233
d	W  -A-B -008-001-2022	1	mon0001066359
d	W  -A-B -008-001-2024	1	mon0001229234
d	W  -A-B -008-001-2034	1	mon0000683392
d	W  -A-B -008-001-2038	1	mon0001229239
d	W  -A-B -008-001-2044	1	mon0000368596
d	W  -A-B -008-001-2055	1	mon0001000457
d	W  -A-B -008-001-2057	1	mon0000376373
d	W  -A-B -008-001-2060	1	mon0001229246
d	W  -A-B -008-001-2061	1	mon0001229247
d	W  -A-B -008-001-2064	1	mon0001229249
d	W  -A-B -009-001-641	1	mon0000342621
d	W  -A-B -009-001-1418	1	mon0000791033
d	W  -A-B -009-001-1473	1	mon0000853973
d	W  -A-B -009-001-1493	1	mon0001111724
d	W  -A-B -009-001-1495	1	mon0001052234
d	W  -A-B -009-001-1496	1	mon0001052234
d	W  -A-B -009-001-1497	1	mon0001052234
d	W  -A-B -009-001-1500	1	mon0001111728
d	W  -A-B -009-001-1514	1	mon0000852888
d	W  -A-B -009-001-1523	1	mon0001111752
d	W  -A-B -009-001-1532	1	mon0000315831
d	W  -A-B -009-001-1539	1	mon0000349042
d	W  -A-B -009-001-1542	1	mon0001111758
d	W  -A-B -009-001-1550	1	mon0000444082
d	W  -A-B -009-001-1590	1	mon0000568830
d	W  -A-B -009-001-1621	1	mon0001118043
d	W  -A-B -009-001-1622	1	mon0001118043
d	W  -A-B -009-001-1623	1	mon0001118043
d	W  -A-B -009-001-1628	1	mon0001118047
d	W  -A-B -009-001-1629	1	mon0001118048
d	W  -A-B -009-001-1638	1	mon0001118055
d	W  -A-B -009-001-1639	1	mon0001118055
d	W  -A-B -009-001-1640	1	mon0001118055
d	W  -A-B -009-001-1641	1	mon0001118055
d	W  -A-B -009-001-1642	1	mon0001118055
d	W  -A-B -009-001-1643	1	mon0001118055
d	W  -A-B -009-001-1663	1	mon0001118058
d	W  -A-B -009-001-1664	1	mon0001118058
d	W  -A-B -009-001-1665	1	mon0001118058
d	W  -A-B -009-001-1666	1	mon0001118058
d	W  -A-B -009-001-1667	1	mon0001118058
d	W  -A-B -009-001-1668	1	mon0001118058
d	W  -A-B -009-001-1669	1	mon0001118059
d	W  -A-B -009-001-1670	1	mon0001118059
d	W  -A-B -009-001-1671	1	mon0001118059
d	W  -A-B -009-001-1672	1	mon0001118059
d	W  -A-B -009-001-1673	1	mon0001118059
d	W  -A-B -009-001-1674	1	mon0001118059
d	W  -A-B -009-001-1675	1	mon0001118060
d	W  -A-B -009-001-1676	1	mon0001118060
d	W  -A-B -009-001-1677	1	mon0001118060
d	W  -A-B -009-001-1678	1	mon0001118060
d	W  -A-B -009-001-1679	1	mon0001118060
d	W  -A-B -009-001-1680	1	mon0001118060
d	W  -A-B -009-001-1687	1	mon0001118062
d	W  -A-B -009-001-1688	1	mon0001118062
d	W  -A-B -009-001-1689	1	mon0001118062
d	W  -A-B -009-001-1690	1	mon0001118062
d	W  -A-B -009-001-1691	1	mon0001118062
d	W  -A-B -009-001-1692	1	mon0001118062
d	W  -A-B -009-001-1699	1	mon0000739711
d	W  -A-B -009-001-1700	1	mon0000739711
d	W  -A-B -009-001-1701	1	mon0000739711
d	W  -A-B -009-001-1702	1	mon0000739711
d	W  -A-B -009-001-1703	1	mon0000739711
d	W  -A-B -009-001-1709	1	mon0001118064
d	W  -A-B -009-001-1713	1	mon0001118065
d	W  -A-B -009-001-1714	1	mon0001118065
d	W  -A-B -009-001-1715	1	mon0001118065
d	W  -A-B -009-001-1810	1	mon0000309801
d	W  -A-B -009-001-1818	1	mon0000598689
d	W  -A-B -009-001-1830	1	mon0001145551
d	W  -A-B -009-001-1845	1	mon0000363574
d	W  -A-B -009-001-1848	1	mon0001145562
d	W  -A-B -009-001-1852	1	mon0000315539
d	W  -A-B -009-001-1865	1	mon0000841784
d	W  -A-B -009-001-1879	1	mon0000344631
d	W  -A-B -009-001-1922	1	mon0001097789
d	W  -A-B -009-001-1935	1	mon0000836177
d	W  -A-B -009-001-1936	1	mon0001149850
d	W  -A-B -009-001-1971	1	mon0000331939
d	W  -A-B -009-001-1973	1	mon0000318019
d	W  -A-B -009-001-1979	1	mon0001149882
d	W  -A-B -009-001-1989	1	mon0001149887
d	W  -A-B -009-001-1999	1	mon0001149894
d	W  -A-B -009-001-2003	1	mon0001149897
d	W  -A-B -009-001-2026	1	mon0001181719
d	W  -A-B -009-001-2032	1	mon0001005013
d	W  -A-B -009-001-2039	1	mon0000819822
d	W  -A-B -009-001-2053	1	mon0001091493
d	W  -A-B -009-001-2076	1	mon0001181755
d	W  -A-B -009-001-2080	1	mon0000844604
d	W  -A-B -009-001-2089	1	mon0001175210
d	W  -A-B -009-001-2092	1	mon0001192584
d	W  -A-B -009-001-2097	1	mon0001192585
d	W  -A-B -009-001-2108	1	mon0001145951
d	W  -A-B -009-001-2112	1	mon0000672022
d	W  -A-B -009-001-2114	1	mon0000404256
d	W  -A-B -009-001-2138	1	mon0001220352
d	W  -A-B -009-001-2147	1	mon0001220353
d	W  -A-B -009-001-2154	1	mon0001220355
d	W  -A-B -009-001-2163	1	mon0000387393
d	W  -A-B -009-001-2165	1	mon0001220361
d	W  -A-B -009-001-2174	1	mon0001220367
d	W  -A-B -009-001-2176	1	mon0000412554
d	W  -A-B -009-001-2187	1	mon0001220373
d	W  -A-B -009-001-2191	1	mon0001090648
d	W  -A-B -009-001-2197	1	mon0001220377
d	W  -A-B -009-001-2210	1	mon0001177152
d	W  -A-B -010-001-380	1	mon0000366673
d	W  -A-B -010-001-612	1	mon0000304471
d	W  -A-B -010-001-667	1	mon0000315831
d	W  -A-B -010-001-1471	1	mon0000419571
d	W  -A-B -010-001-1695	1	mon0001117615
d	W  -A-B -010-001-1703	1	mon0001117622
d	W  -A-B -010-001-1738	1	mon0001117650
d	W  -A-B -010-001-1765	1	mon0001117669
d	W  -A-B -010-001-1842	1	mon0000598839
d	W  -A-B -010-001-1845	1	mon0001149905
d	W  -A-B -010-001-1858	1	mon0001149916
d	W  -A-B -010-001-1869	1	mon0001147138
d	W  -A-B -010-001-1897	1	mon0001149938
d	W  -A-B -010-001-1910	1	mon0001149937
d	W  -A-B -010-001-1911	1	mon0001149937
d	W  -A-B -010-001-1916	1	mon0001149950
d	W  -A-B -010-001-1919	1	mon0000365587
d	W  -A-B -010-001-1927	1	mon0001145738
d	W  -A-B -010-001-1928	1	mon0000333854
d	W  -A-B -010-001-1955	1	mon0001168679
d	W  -A-B -010-001-1957	1	mon0001132950
d	W  -A-B -010-001-1970	1	mon0001168698
d	W  -A-B -010-001-1980	1	mon0001168705
d	W  -A-B -010-001-2006	1	mon0001168724
d	W  -A-B -010-001-2007	1	mon0001168725
d	W  -A-B -010-001-2024	1	mon0001134256
d	W  -A-B -010-001-2027	1	mon0000304313
d	W  -A-B -010-001-2030	1	mon0000522238
d	W  -A-B -010-001-2033	1	mon0000372091
d	W  -A-B -010-001-2037	1	mon0001184753
d	W  -A-B -010-001-2042	1	mon0001103877
d	W  -A-B -010-001-2065	1	mon0001126484
d	W  -A-B -010-001-2069	1	mon0001192634
d	W  -A-B -010-001-2072	1	mon0001192636
d	W  -A-B -010-001-2073	1	mon0000340797
d	W  -A-B -010-001-2074	1	mon0000799260
d	W  -A-B -010-001-2080	1	mon0001220385
d	W  -A-B -010-001-2092	1	mon0001220388
d	W  -A-B -010-001-2093	1	mon0001220389
d	W  -A-B -010-001-2094	1	mon0001220390
d	W  -A-B -010-001-2099	1	mon0001220413
d	W  -A-B -010-001-2104	1	mon0001220417
d	W  -A-B -010-001-2107	1	mon0001220419
d	W  -A-B -010-001-2109	1	mon0001220431
d	W  -A-B -010-001-2110	1	mon0001220432
d	W  -A-B -010-001-2112	1	mon0001220434
d	W  -A-B -010-001-2126	1	mon0001220438
d	W  -A-B -010-001-2128	1	mon0001220440
d	W  -A-B -010-001-2139	1	mon0001220447
d	W  -A-B -010-001-2161	1	mon0000560895
d	W  -A-B -010-001-2162	1	mon0001220462
d	W  -A-B -011-001-1109	1	mon0001005407
d	W  -A-B -011-001-1294	1	mon0000985865
d	W  -A-B -011-001-1777	1	mon0000501290
d	W  -A-B -011-001-1785	1	mon0001142452
d	W  -A-B -011-001-1814	1	mon0001150008
d	W  -A-B -011-001-1819	1	mon0000480171
d	W  -A-B -011-001-1838	1	mon0000560938
d	W  -A-B -011-001-1843	1	mon0001150034
d	W  -A-B -011-001-1860	1	mon0000476646
d	W  -A-B -011-001-1882	1	mon0001140403
d	W  -A-B -011-001-1883	1	mon0001147230
d	W  -A-B -011-001-1903	1	mon0000324285
d	W  -A-B -011-001-1907	1	mon0001057183
d	W  -A-B -011-001-1915	1	mon0001150067
d	W  -A-B -011-001-1928	1	mon0001181615
d	W  -A-B -011-001-1931	1	mon0001079842
d	W  -A-B -011-001-1935	1	mon0001181618
d	W  -A-B -011-001-1941	1	mon0001181622
d	W  -A-B -011-001-1944	1	mon0001181624
d	W  -A-B -011-001-2017	1	mon0001051461
d	W  -A-B -011-001-2029	1	mon0000378609
d	W  -A-B -011-001-2033	1	mon0001192643
d	W  -A-B -011-001-2034	1	mon0000410832
d	W  -A-B -011-001-2037	1	mon0001156595
d	W  -A-B -011-001-2058	1	mon0001148829
d	W  -A-B -011-001-2065	1	mon0001192654
d	W  -A-B -011-001-2067	1	mon0001192656
d	W  -A-B -011-001-2070	1	mon0001067356
d	W  -A-B -011-001-2082	1	mon0001216376
d	W  -A-B -011-001-2091	1	mon0001216391
d	W  -A-B -011-001-2095	1	mon0001163753
d	W  -A-B -011-001-2107	1	mon0001216399
d	W  -A-B -011-001-2114	1	mon0001216401
d	W  -A-B -011-001-2117	1	mon0001216403
d	W  -A-B -011-001-2118	1	mon0000340797
d	W  -A-B -011-001-2119	1	mon0001216404
d	W  -A-B -011-001-2128	1	mon0001216408
d	W  -A-B -011-001-2135	1	mon0001216413
d	W  -A-B -011-001-2140	1	mon0001216415
d	W  -A-B -011-001-2143	1	mon0001141200
d	W  -A-B -011-001-2153	1	mon0001216421
d	W  -A-B -011-001-2154	1	mon0001216422
d	W  -A-B -011-001-2163	1	mon0001216428
d	W  -A-B -011-001-2164	1	mon0001216429
d	W  -A-B -011-001-2173	1	mon0001216433
d	W  -A-B -011-001-2183	1	mon0001216442
d	W  -A-B -012-001-1402	1	mon0001105636
d	W  -A-B -012-001-1449	1	mon0001117859
d	W  -A-B -012-001-1455	1	mon0001117865
d	W  -A-B -012-001-1456	1	mon0001117866
d	W  -A-B -012-001-1457	1	mon0000739711
d	W  -A-B -012-001-1532	1	mon0000398004
d	W  -A-B -012-001-1553	1	mon0000637629
d	W  -A-B -012-001-1588	1	mon0000321290
d	W  -A-B -012-001-1599	1	mon0001150109
d	W  -A-B -012-001-1605	1	mon0001150114
d	W  -A-B -012-001-1610	1	mon0001150117
d	W  -A-B -012-001-1613	1	mon0001063240
d	W  -A-B -012-001-1627	1	mon0001150128
d	W  -A-B -012-001-1638	1	mon0000785461
d	W  -A-B -012-001-1649	1	mon0001150142
d	W  -A-B -012-001-1658	1	mon0001178444
d	W  -A-B -012-001-1664	1	mon0001181578
d	W  -A-B -012-001-1667	1	mon0000428993
d	W  -A-B -012-001-1675	1	mon0000767110
d	W  -A-B -012-001-1686	1	mon0001181583
d	W  -A-B -012-001-1706	1	mon0001181596
d	W  -A-B -012-001-1726	1	mon0000409110
d	W  -A-B -012-001-1728	1	mon0001181608
d	W  -A-B -012-001-1729	1	mon0001181609
d	W  -A-B -012-001-1730	1	mon0001126122
d	W  -A-B -012-001-1735	1	mon0001192659
d	W  -A-B -012-001-1737	1	mon0001192661
d	W  -A-B -012-001-1738	1	mon0001192662
d	W  -A-B -012-001-1744	1	mon0001192665
d	W  -A-B -012-001-1745	1	mon0001192666
d	W  -A-B -012-001-1746	1	mon0001192666
d	W  -A-B -012-001-1752	1	mon0000498997
d	W  -A-B -012-001-1753	1	mon0001192670
d	W  -A-B -012-001-1765	1	mon0000474790
d	W  -A-B -012-001-1767	1	mon0000985828
d	W  -A-B -012-001-1771	1	mon0001192675
d	W  -A-B -012-001-1774	1	mon0001192677
d	W  -A-B -012-001-1780	1	mon0000505657
d	W  -A-B -012-001-1787	1	mon0001192692
d	W  -A-B -012-001-1795	1	mon0001192695
d	W  -A-B -012-001-1799	1	mon0001214301
d	W  -A-B -012-001-1813	1	mon0000805834
d	W  -A-B -012-001-1818	1	mon0001214307
d	W  -A-B -012-001-1843	1	mon0001214320
d	W  -A-B -012-001-1844	1	mon0000440509
d	W  -A-B -012-001-1845	1	mon0001214321
d	W  -A-B -012-001-1848	1	mon0001214323
d	W  -A-B -012-001-1849	1	mon0000628606
d	W  -A-B -012-001-1851	1	mon0001027653
d	W  -A-B -012-001-1853	1	mon0001214135
d	W  -A-B -012-001-1859	1	mon0001214328
d	W  -A-B -012-001-1860	1	mon0001214329
d	W  -A-B -012-001-1862	1	mon0001214330
d	W  -A-B -012-001-1863	1	mon0001214331
d	W  -A-C -001-001-106	1	mon0000366897
d	W  -A-C -001-001-823	1	mon0000349042
d	W  -A-C -001-001-934	1	mon0000342917
d	W  -A-C -001-001-1612	1	mon0001082999
d	W  -A-C -001-001-1771	1	mon0001118592
d	W  -A-C -001-001-1808	1	mon0001118614
d	W  -A-C -001-001-1852	1	mon0001144803
d	W  -A-C -001-001-1881	1	mon0001144824
d	W  -A-C -001-001-1890	1	mon0001144831
d	W  -A-C -001-001-1907	1	mon0001144839
d	W  -A-C -001-001-1908	1	mon0001144840
d	W  -A-C -001-001-1920	1	mon0001144850
d	W  -A-C -001-001-1939	1	mon0001150146
d	W  -A-C -001-001-1987	1	mon0000705397
d	W  -A-C -001-001-2014	1	mon0001150212
d	W  -A-C -001-001-2021	1	mon0001150217
d	W  -A-C -001-001-2051	1	mon0001150227
d	W  -A-C -001-001-2052	1	mon0001150228
d	W  -A-C -001-001-2059	1	mon0000321846
d	W  -A-C -001-001-2077	1	mon0000357743
d	W  -A-C -001-001-2079	1	mon0001181218
d	W  -A-C -001-001-2092	1	mon0001181236
d	W  -A-C -001-001-2105	1	mon0001181242
d	W  -A-C -001-001-2120	1	mon0000870906
d	W  -A-C -001-001-2124	1	mon0001181252
d	W  -A-C -001-001-2127	1	mon0001153640
d	W  -A-C -001-001-2153	1	mon0001181267
d	W  -A-C -001-001-2158	1	mon0001181272
d	W  -A-C -001-001-2165	1	mon0001181275
d	W  -A-C -001-001-2169	1	mon0001103642
d	W  -A-C -001-001-2173	1	mon0001193005
d	W  -A-C -001-001-2177	1	mon0000836178
d	W  -A-C -001-001-2193	1	mon0001193012
d	W  -A-C -001-001-2195	1	mon0001193014
d	W  -A-C -001-001-2202	1	mon0001193016
d	W  -A-C -001-001-2211	1	mon0000352132
d	W  -A-C -001-001-2254	1	mon0000486694
d	W  -A-C -001-001-2255	1	mon0001165202
d	W  -A-C -001-001-2265	1	mon0001215008
d	W  -A-C -001-001-2268	1	mon0001111728
d	W  -A-C -001-001-2271	1	mon0000369198
d	W  -A-C -001-001-2278	1	mon0001094016
d	W  -A-C -001-001-2286	1	mon0001215018
d	W  -A-C -002-001-556	1	mon0000368596
d	W  -A-C -002-001-580	1	mon0000472131
d	W  -A-C -002-001-1504	1	mon0001045095
d	W  -A-C -002-001-1557	1	mon0001095123
d	W  -A-C -002-001-1732	1	mon0001144860
d	W  -A-C -002-001-1741	1	mon0001144866
d	W  -A-C -002-001-1773	1	mon0000467332
d	W  -A-C -002-001-1842	1	mon0001150364
d	W  -A-C -002-001-1843	1	mon0000785109
d	W  -A-C -002-001-1844	1	mon0001150365
d	W  -A-C -002-001-1845	1	mon0001150366
d	W  -A-C -002-001-1849	1	mon0001150370
d	W  -A-C -002-001-1869	1	mon0000356782
d	W  -A-C -002-001-1899	1	mon0001135425
d	W  -A-C -002-001-1900	1	mon0001150405
d	W  -A-C -002-001-1936	1	mon0000707609
d	W  -A-C -002-001-1939	1	mon0000503634
d	W  -A-C -002-001-1972	1	mon0001059167
d	W  -A-C -002-001-2001	1	mon0000799260
d	W  -A-C -002-001-2007	1	mon0001181565
d	W  -A-C -002-001-2010	1	mon0001181568
d	W  -A-C -002-001-2030	1	mon0001193029
d	W  -A-C -002-001-2047	1	mon0001193042
d	W  -A-C -002-001-2052	1	mon0001193047
d	W  -A-C -002-001-2053	1	mon0001193048
d	W  -A-C -002-001-2055	1	mon0001193050
d	W  -A-C -002-001-2066	1	mon0001216741
d	W  -A-C -002-001-2069	1	mon0001216744
d	W  -A-C -002-001-2073	1	mon0001150470
d	W  -A-C -002-001-2089	1	mon0001216752
d	W  -A-C -002-001-2094	1	mon0000423581
d	W  -A-C -002-001-2107	1	mon0001216762
d	W  -A-C -002-001-2115	1	mon0000350375
d	W  -A-C -002-001-2119	1	mon0000447973
d	W  -A-C -002-001-2122	1	mon0001216767
d	W  -A-C -002-001-2126	1	mon0000827640
d	W  -A-C -002-001-2132	1	mon0000468918
d	W  -A-C -002-001-2138	1	mon0000335392
d	W  -A-C -002-001-2139	1	mon0001206729
d	W  -A-C -002-001-2143	1	mon0001216772
d	W  -A-C -002-001-2148	1	mon0001216776
d	W  -A-C -002-001-2160	1	mon0000302574
d	W  -A-C -003-001-477	1	mon0000330133
d	W  -A-C -003-001-1552	1	mon0001119073
d	W  -A-C -003-001-1557	1	mon0001119075
d	W  -A-C -003-001-1605	1	mon0001118799
d	W  -A-C -003-001-1686	1	mon0000287591
d	W  -A-C -003-001-1697	1	mon0001144932
d	W  -A-C -003-001-1704	1	mon0001144938
d	W  -A-C -003-001-1706	1	mon0000386803
d	W  -A-C -003-001-1733	1	mon0001144957
d	W  -A-C -003-001-1741	1	mon0000806080
d	W  -A-C -003-001-1744	1	mon0001144960
d	W  -A-C -003-001-1746	1	mon0000605721
d	W  -A-C -003-001-1747	1	mon0001144962
d	W  -A-C -003-001-1775	1	mon0001150252
d	W  -A-C -003-001-1797	1	mon0001150258
d	W  -A-C -003-001-1804	1	mon0001150264
d	W  -A-C -003-001-1810	1	mon0001150269
d	W  -A-C -003-001-1833	1	mon0001150283
d	W  -A-C -003-001-1834	1	mon0001150284
d	W  -A-C -003-001-1868	1	mon0001150302
d	W  -A-C -003-001-1870	1	mon0000444063
d	W  -A-C -003-001-1871	1	mon0001150303
d	W  -A-C -003-001-1893	1	mon0001150320
d	W  -A-C -003-001-1898	1	mon0001168637
d	W  -A-C -003-001-1902	1	mon0001135086
d	W  -A-C -003-001-1903	1	mon0001168639
d	W  -A-C -003-001-1916	1	mon0001168647
d	W  -A-C -003-001-1918	1	mon0001155423
d	W  -A-C -003-001-1923	1	mon0000653107
d	W  -A-C -003-001-1933	1	mon0001146724
d	W  -A-C -003-001-1935	1	mon0001063279
d	W  -A-C -003-001-1944	1	mon0001168656
d	W  -A-C -003-001-1952	1	mon0001168662
d	W  -A-C -003-001-1961	1	mon0001168666
d	W  -A-C -003-001-1964	1	mon0001168668
d	W  -A-C -003-001-1998	1	mon0001049021
d	W  -A-C -003-001-2012	1	mon0000348180
d	W  -A-C -003-001-2031	1	mon0001189497
d	W  -A-C -003-001-2032	1	mon0001189498
d	W  -A-C -003-001-2036	1	mon0001193267
d	W  -A-C -003-001-2037	1	mon0000308262
d	W  -A-C -003-001-2039	1	mon0001193268
d	W  -A-C -003-001-2041	1	mon0001148201
d	W  -A-C -003-001-2048	1	mon0001193273
d	W  -A-C -003-001-2050	1	mon0000379704
d	W  -A-C -003-001-2055	1	mon0000552240
d	W  -A-C -003-001-2065	1	mon0001193280
d	W  -A-C -003-001-2077	1	mon0001193284
d	W  -A-C -003-001-2079	1	mon0001193285
d	W  -A-C -003-001-2080	1	mon0001193286
d	W  -A-C -003-001-2082	1	mon0001209441
d	W  -A-C -003-001-2083	1	mon0001223766
